,ECe Solar ITA,ECe Wind ITA,ECo Solar ITA,ECo Wind ITA,GFSe Solar ITA,GFSe Wind ITA,GFSo Solar ITA,GFSo Wind ITA,Solar CALA,Solar CNOR,Solar CSUD,Solar NORD,Solar SARD,Solar SICI,Solar SUD,Wind CALA,Wind CNOR,Wind CSUD,Wind ITA,Wind NORD,Wind SARD,Wind SICI,Wind SUD
2023-05-10 04:00:00,0.0,972.415,0.0,1226.381,0.0,1307.835,0.0,1233.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.995,33.724,472.965,2328.329,16.75,179.726,383.119,1000.049
2023-05-10 05:00:00,4.0,1109.296,4.0,1370.319,3.0,1369.355,4.0,1285.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.543,33.537,462.066,2281.23,16.642,177.888,374.652,981.903
2023-05-10 06:00:00,242.0,1107.714,237.0,1348.947,206.0,1431.249,206.0,1273.236,11.0,40.0,71.0,153.0,18.0,36.0,81.0,226.744,32.938,445.251,2204.258,16.402,173.561,362.137,947.225
2023-05-10 07:00:00,926.0,1153.586,908.0,1352.319,752.0,1486.052,745.0,1289.099,54.0,190.0,340.0,737.0,85.0,175.0,391.0,220.316,32.102,426.423,2116.26,16.092,168.938,350.43,901.958
2023-05-10 08:00:00,1936.0,1255.862,1906.0,1401.005,1550.0,1523.168,1521.0,1327.397,111.0,390.0,696.0,1511.0,175.0,358.0,802.0,217.024,31.303,411.182,2041.976,15.815,166.665,344.884,855.103
2023-05-10 09:00:00,2927.0,1332.494,2893.0,1337.379,2297.0,1698.595,2244.0,1590.608,169.0,595.0,1063.0,2306.0,266.0,546.0,1223.0,218.207,30.841,404.566,2004.623,15.681,169.039,349.772,816.515
2023-05-10 10:00:00,3743.0,1474.813,3740.0,1369.362,2917.0,1856.657,2792.0,1838.482,221.0,776.0,1385.0,3004.0,347.0,712.0,1594.0,224.39,30.954,409.838,2019.639,15.778,177.279,366.947,794.452
2023-05-10 11:00:00,4300.0,1671.036,4331.0,1477.451,3298.0,1985.664,3102.0,2048.569,259.0,912.0,1627.0,3530.0,408.0,836.0,1873.0,235.081,31.747,427.505,2090.179,16.145,191.069,395.13,793.501
2023-05-10 12:00:00,4622.0,1942.316,4684.0,1620.45,3466.0,2108.691,3208.0,2120.019,282.0,991.0,1769.0,3838.0,444.0,909.0,2036.0,248.827,33.154,455.055,2205.78,16.757,208.517,430.028,813.44
2023-05-10 13:00:00,4837.0,2254.525,4874.0,1869.162,3652.0,2275.902,3259.0,2236.917,287.0,1009.0,1800.0,3906.0,451.0,925.0,2072.0,263.509,34.946,487.479,2344.788,17.525,226.538,465.264,849.527
2023-05-10 14:00:00,4818.0,2584.098,4829.0,2218.571,3660.0,2537.854,3160.0,2421.658,274.0,963.0,1718.0,3729.0,431.0,883.0,1978.0,276.796,36.783,518.446,2478.809,18.317,241.572,493.878,893.018
2023-05-10 15:00:00,4478.0,2631.681,4468.0,2313.056,3427.0,2539.196,2870.0,2340.597,244.0,857.0,1529.0,3319.0,384.0,786.0,1761.0,286.668,38.294,541.846,2580.744,18.987,250.452,510.026,934.472
2023-05-10 16:00:00,3667.0,2710.547,3628.0,2509.935,2743.0,2665.211,2545.0,2346.584,199.0,699.0,1248.0,2709.0,313.0,642.0,1437.0,291.848,39.17,553.274,2630.753,19.41,251.193,510.423,965.435
2023-05-10 17:00:00,2529.0,2817.861,2483.0,2769.284,1841.0,2890.788,1892.0,2416.64,144.0,505.0,901.0,1956.0,226.0,463.0,1038.0,292.053,39.239,551.084,2621.247,19.512,243.498,495.148,980.714
2023-05-10 18:00:00,1301.0,2746.036,1268.0,2663.98,914.0,3187.672,1043.0,2508.314,85.0,298.0,532.0,1154.0,133.0,273.0,612.0,287.992,38.508,536.732,2558.531,19.286,228.844,467.615,979.555
2023-05-10 19:00:00,368.0,2691.579,361.0,2596.609,297.0,3521.274,294.0,2701.563,33.0,114.0,204.0,443.0,51.0,105.0,235.0,281.128,37.159,514.33,2460.853,18.795,210.125,433.701,965.616
2023-05-10 20:00:00,25.0,2662.805,27.0,2570.909,21.0,3852.572,20.0,2954.917,3.0,9.0,16.0,35.0,4.0,8.0,18.0,273.255,35.504,489.523,2353.42,18.152,190.949,400.274,945.764
2023-05-10 21:00:00,0.0,2744.84,0.0,2636.483,0.0,4189.419,0.0,3090.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.026,33.899,468.003,2261.709,17.492,174.767,373.506,928.017
2023-05-10 22:00:00,0.0,2860.865,0.0,2737.852,0.0,4474.044,0.0,3188.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.538,32.661,454.047,2204.864,16.94,164.059,357.406,919.213
2023-05-10 23:00:00,0.0,2996.282,0.0,2857.677,0.0,4709.415,0.0,3252.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.094,31.986,449.475,2190.938,16.58,159.802,352.966,923.036
2023-05-11 00:00:00,0.0,2603.371,0.0,2725.238,0.0,4473.03,0.0,3254.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.206,31.909,453.288,2215.224,16.434,161.335,358.115,938.938
2023-05-11 01:00:00,0.0,2750.602,0.0,2868.039,0.0,4703.607,0.0,3422.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.818,32.301,462.094,2262.092,16.466,166.655,368.501,962.256
2023-05-11 02:00:00,0.0,2905.894,0.0,3046.098,0.0,4963.163,0.0,3587.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.582,32.692,468.014,2296.728,16.471,171.569,375.637,981.762
2023-05-11 03:00:00,0.0,2973.656,0.0,3031.948,0.0,4925.245,0.0,3614.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.765,33.229,472.783,2324.069,16.591,176.476,381.457,996.769
2023-05-11 04:00:00,0.0,3048.243,0.0,2999.024,0.0,4824.068,0.0,3596.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.913,33.463,470.059,2315.934,16.619,178.172,380.011,996.697
2023-05-11 05:00:00,5.0,3129.436,5.0,2950.112,5.0,4667.337,5.0,3534.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.487,33.264,459.161,2268.678,16.51,176.294,371.489,978.472
2023-05-11 06:00:00,379.0,2960.624,381.0,2778.441,397.0,4420.867,371.0,3376.004,12.0,41.0,73.0,159.0,18.0,38.0,85.0,225.71,32.659,442.151,2191.217,16.27,171.927,358.855,943.646
2023-05-11 07:00:00,1566.0,2823.423,1598.0,2654.002,1634.0,4101.264,1516.0,3205.131,55.0,193.0,344.0,747.0,86.0,177.0,396.0,219.292,31.82,423.334,2102.893,15.963,167.274,347.006,898.203
2023-05-11 08:00:00,3518.0,2732.339,3611.0,2577.013,3731.0,3726.679,3419.0,3011.893,112.0,393.0,701.0,1520.0,176.0,360.0,807.0,215.998,31.023,408.13,2028.386,15.69,164.996,341.36,851.189
2023-05-11 09:00:00,5624.0,2740.313,5799.0,2627.091,5990.0,3564.992,5389.0,2985.848,170.0,598.0,1066.0,2313.0,267.0,548.0,1228.0,217.172,30.568,401.59,1991.032,15.561,167.4,346.248,812.495
2023-05-11 10:00:00,7161.0,2798.87,7243.0,2740.225,7593.0,3403.094,6836.0,2922.42,221.0,778.0,1387.0,3009.0,348.0,713.0,1597.0,223.343,30.692,406.977,2006.343,15.663,175.707,363.564,790.396
2023-05-11 11:00:00,8172.0,2891.927,8118.0,2899.88,8571.0,3279.057,7749.0,2826.725,260.0,913.0,1628.0,3533.0,408.0,838.0,1875.0,234.032,31.499,424.973,2077.653,16.036,189.599,392.037,789.476
2023-05-11 12:00:00,8730.0,3013.424,8530.0,2993.046,9001.0,3230.987,8204.0,2706.486,282.0,992.0,1770.0,3840.0,444.0,910.0,2038.0,247.793,32.923,452.696,2194.071,16.653,207.172,427.346,809.489
2023-05-11 13:00:00,8828.0,3168.851,8829.0,3113.639,9165.0,3293.124,8303.0,2763.875,287.0,1010.0,1801.0,3907.0,451.0,926.0,2074.0,262.506,34.734,485.281,2333.772,17.425,225.322,463.046,845.458
2023-05-11 14:00:00,8507.0,3362.328,8699.0,3283.291,8894.0,3489.49,8005.0,2988.022,274.0,964.0,1719.0,3730.0,431.0,884.0,1980.0,275.844,36.59,516.369,2468.78,18.221,240.471,492.094,889.191
2023-05-11 15:00:00,7640.0,3168.531,7970.0,3147.448,8066.0,3233.353,7199.0,3172.703,244.0,858.0,1531.0,3322.0,384.0,788.0,1763.0,285.776,38.121,539.824,2571.243,18.893,249.432,508.566,930.631
2023-05-11 16:00:00,6155.0,3017.83,6410.0,3071.924,6452.0,3075.449,5838.0,3516.259,199.0,701.0,1251.0,2714.0,314.0,643.0,1440.0,291.016,39.014,551.229,2621.641,19.318,250.21,509.343,961.511
2023-05-11 17:00:00,4147.0,2911.146,4314.0,3025.338,4316.0,2976.446,3961.0,3978.428,144.0,507.0,905.0,1963.0,227.0,465.0,1042.0,291.267,39.097,548.939,2611.883,19.421,242.505,494.006,976.647
2023-05-11 18:00:00,2055.0,2558.052,2134.0,2799.655,2117.0,2909.519,1971.0,3505.429,85.0,300.0,536.0,1163.0,134.0,276.0,617.0,287.23,38.376,534.428,2548.563,19.195,227.799,466.217,975.318
2023-05-11 19:00:00,546.0,2244.236,544.0,2553.282,560.0,2857.085,504.0,2970.917,33.0,117.0,208.0,451.0,52.0,107.0,239.0,280.358,37.031,511.835,2450.064,18.703,209.0,431.909,961.227
2023-05-11 20:00:00,39.0,1989.884,38.0,2312.322,36.0,2807.347,32.0,2441.353,3.0,10.0,17.0,38.0,4.0,9.0,20.0,272.45,35.374,486.837,2341.762,18.057,189.731,398.03,941.283
2023-05-11 21:00:00,0.0,1909.14,0.0,2231.846,0.0,3043.817,0.0,2522.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.162,33.762,465.154,2249.305,17.395,173.459,370.84,923.534
2023-05-11 22:00:00,0.0,1896.581,0.0,2200.487,0.0,3253.176,0.0,2621.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.601,32.511,451.085,2191.962,16.839,162.678,354.418,914.831
2023-05-11 23:00:00,0.0,1938.124,0.0,2192.396,0.0,3419.023,0.0,2759.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.087,31.819,446.453,2177.839,16.473,158.369,349.793,918.844
2023-05-12 00:00:00,0.0,1885.59,0.0,2329.083,0.0,3496.376,0.0,2861.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.141,31.722,450.259,2202.201,16.321,159.869,354.898,934.991
2023-05-12 01:00:00,0.0,1941.306,0.0,2386.21,0.0,3586.252,0.0,2699.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.717,32.094,459.092,2249.323,16.348,165.17,365.344,958.557
2023-05-12 02:00:00,0.0,2096.659,0.0,2507.244,0.0,3733.839,0.0,2581.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.485,32.465,465.049,2284.278,16.346,170.074,372.579,978.28
2023-05-12 03:00:00,0.0,2085.077,0.0,2379.387,0.0,3689.708,0.0,2551.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.678,32.983,469.85,2311.828,16.461,174.958,378.489,993.409
2023-05-12 04:00:00,0.0,2122.218,0.0,2290.422,0.0,3620.728,0.0,2484.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.85,33.201,467.143,2303.726,16.487,176.621,377.07,993.355
2023-05-12 05:00:00,8.0,2183.131,6.0,2202.217,8.0,3497.201,8.0,2367.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.452,32.991,456.246,2256.307,16.376,174.701,368.489,975.051
2023-05-12 06:00:00,474.0,1996.012,506.0,2035.561,505.0,3298.198,479.0,2102.266,12.0,43.0,76.0,165.0,19.0,39.0,88.0,224.697,32.378,439.231,2178.541,16.137,170.292,355.727,940.079
2023-05-12 07:00:00,1816.0,1821.595,1893.0,1901.92,1877.0,3020.686,1797.0,1870.081,56.0,196.0,349.0,756.0,87.0,179.0,402.0,218.29,31.537,420.421,2089.882,15.832,165.609,343.728,894.465
2023-05-12 08:00:00,3933.0,1669.601,4009.0,1800.168,4046.0,2683.436,3949.0,1684.666,112.0,395.0,705.0,1529.0,177.0,363.0,812.0,214.995,30.742,405.254,2015.153,15.563,163.325,337.974,847.3
2023-05-12 09:00:00,6110.0,1654.793,6092.0,1733.353,6236.0,2603.324,6198.0,2011.605,171.0,600.0,1069.0,2320.0,268.0,550.0,1232.0,216.158,30.293,398.794,1977.816,15.438,165.759,342.862,808.512
2023-05-12 10:00:00,7558.0,1726.176,7520.0,1762.009,7899.0,2499.184,7806.0,2317.107,222.0,779.0,1389.0,3014.0,348.0,715.0,1601.0,222.319,30.428,404.308,1993.457,15.546,174.135,360.328,786.393
2023-05-12 11:00:00,8382.0,1853.627,8324.0,1837.271,8906.0,2410.631,8799.0,2547.111,260.0,914.0,1630.0,3536.0,408.0,839.0,1878.0,233.005,31.249,422.287,2065.226,15.924,188.13,389.109,785.522
2023-05-12 12:00:00,8687.0,1995.762,8613.0,2033.676,9347.0,2372.11,9263.0,2484.695,282.0,993.0,1771.0,3842.0,444.0,911.0,2040.0,246.778,32.69,450.178,2182.495,16.546,205.828,424.85,805.624
2023-05-12 13:00:00,8775.0,2183.462,8704.0,2343.592,9361.0,2412.016,9093.0,2523.59,287.0,1011.0,1802.0,3909.0,451.0,927.0,2076.0,261.524,34.521,482.914,2323.116,17.323,224.109,461.04,841.686
2023-05-12 14:00:00,8440.0,2407.413,8376.0,2760.187,8944.0,2551.434,8497.0,2695.078,274.0,965.0,1720.0,3733.0,431.0,885.0,1982.0,274.911,36.397,514.111,2458.728,18.122,239.372,490.547,885.268
2023-05-12 15:00:00,7570.0,2299.156,7520.0,2474.059,7993.0,2358.997,7406.0,2599.243,244.0,860.0,1533.0,3325.0,384.0,789.0,1766.0,285.101,37.947,537.609,2562.13,18.798,248.415,507.358,926.901
2023-05-12 16:00:00,6190.0,2244.429,6365.0,2288.553,6402.0,2262.412,5798.0,2612.023,200.0,703.0,1253.0,2719.0,314.0,645.0,1444.0,290.403,38.859,548.983,2612.447,19.225,249.231,508.057,957.69
2023-05-12 17:00:00,4237.0,2219.857,4495.0,2166.443,4296.0,2224.096,3800.0,2686.232,145.0,510.0,908.0,1970.0,228.0,467.0,1046.0,290.7,38.956,546.821,2602.662,19.328,241.516,492.669,972.672
2023-05-12 18:00:00,2140.0,1883.799,2336.0,1924.724,2124.0,2236.425,1831.0,2246.589,86.0,303.0,540.0,1172.0,135.0,278.0,622.0,286.682,38.244,532.146,2538.727,19.102,226.759,464.636,971.158
2023-05-12 19:00:00,577.0,1607.119,617.0,1717.784,587.0,2307.616,504.0,1865.849,34.0,119.0,212.0,459.0,53.0,109.0,244.0,279.799,36.904,509.356,2439.486,18.707,207.88,429.944,956.898
2023-05-12 20:00:00,42.0,1414.812,45.0,1587.425,42.0,2441.161,40.0,1698.768,3.0,10.0,19.0,41.0,5.0,10.0,22.0,271.847,35.245,484.162,2330.296,18.056,188.519,395.622,936.845
2023-05-12 21:00:00,0.0,1287.635,0.0,1351.028,0.0,2481.639,0.0,1849.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.494,33.625,462.313,2237.072,17.386,172.158,368.013,919.082
2023-05-12 22:00:00,0.0,1230.242,0.0,1212.597,0.0,2476.115,0.0,2081.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.858,32.361,448.126,2179.211,16.823,161.304,351.268,910.471
2023-05-12 23:00:00,0.0,1242.764,0.0,1171.663,0.0,2419.559,0.0,2384.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.271,31.653,443.435,2164.876,16.45,156.944,346.456,914.668
2023-05-13 00:00:00,0.0,1025.135,0.0,1385.186,0.0,2115.478,0.0,2167.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.267,31.536,447.23,2189.302,16.292,158.411,351.51,931.055
2023-05-13 01:00:00,0.0,959.595,0.0,1318.391,0.0,2032.824,0.0,2039.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.806,31.887,456.088,2236.668,16.313,163.693,362.011,954.87
2023-05-13 02:00:00,0.0,932.856,0.0,1289.0,0.0,2001.055,0.0,1936.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.577,32.237,462.08,2271.936,16.304,168.587,369.342,974.809
2023-05-13 03:00:00,0.0,879.605,0.0,1224.559,0.0,2118.463,0.0,1983.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.778,32.737,466.911,2299.689,16.416,173.446,375.342,990.059
2023-05-13 04:00:00,0.0,864.455,0.0,1182.435,0.0,2228.983,0.0,2042.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.972,32.94,464.219,2291.614,16.438,175.073,373.95,990.022
2023-05-13 05:00:00,7.0,891.072,6.0,1162.31,7.0,2317.604,8.0,2098.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.598,32.718,453.323,2244.028,16.325,173.109,365.314,971.641
2023-05-13 06:00:00,386.0,999.827,365.0,1313.02,406.0,2380.971,409.0,1894.724,13.0,46.0,81.0,176.0,20.0,42.0,94.0,223.861,32.097,436.304,2166.116,16.086,168.656,352.588,936.524
2023-05-13 07:00:00,1442.0,1161.81,1369.0,1564.527,1466.0,2421.305,1490.0,1773.422,56.0,198.0,353.0,765.0,88.0,182.0,407.0,217.461,31.253,417.505,2077.122,15.781,163.942,340.435,890.744
2023-05-13 08:00:00,3126.0,1368.5,2982.0,1918.395,3149.0,2440.894,3179.0,1695.845,113.0,398.0,709.0,1537.0,178.0,365.0,817.0,214.162,30.46,402.38,2002.177,15.514,161.653,334.571,843.436
2023-05-13 09:00:00,4863.0,1442.428,4676.0,1958.852,4837.0,2523.739,4863.0,1969.262,171.0,602.0,1072.0,2327.0,269.0,552.0,1236.0,215.316,30.018,396.008,1964.875,15.394,164.117,339.456,804.567
2023-05-13 10:00:00,6117.0,1581.291,5972.0,2063.884,6198.0,2604.716,6122.0,2270.349,222.0,781.0,1391.0,3018.0,349.0,716.0,1603.0,221.47,30.163,401.658,1980.876,15.507,172.562,357.072,782.445
2023-05-13 11:00:00,6893.0,1765.885,6849.0,2181.808,7072.0,2689.102,6912.0,2569.854,260.0,916.0,1631.0,3539.0,409.0,840.0,1880.0,232.16,30.998,419.809,2053.324,15.893,186.661,386.164,781.639
2023-05-13 12:00:00,7251.0,2054.112,7345.0,2332.838,7489.0,2783.195,7288.0,2576.632,283.0,994.0,1771.0,3843.0,444.0,912.0,2042.0,245.955,32.457,447.885,2171.499,16.524,204.486,422.344,801.848
2023-05-13 13:00:00,7127.0,2418.111,7156.0,2532.97,7350.0,2901.657,6860.0,2648.291,288.0,1012.0,1802.0,3910.0,452.0,928.0,2077.0,260.743,34.307,480.791,2313.096,17.309,222.898,459.033,838.015
2023-05-13 14:00:00,6646.0,2827.859,6612.0,2786.212,6837.0,3082.066,6093.0,2790.135,275.0,966.0,1721.0,3734.0,431.0,886.0,1984.0,274.187,36.204,512.109,2449.563,18.117,238.276,489.01,881.66
2023-05-13 15:00:00,5760.0,2887.403,5666.0,2898.773,5913.0,3090.394,4996.0,2885.3,245.0,861.0,1534.0,3328.0,384.0,790.0,1768.0,284.245,37.774,535.66,2553.116,18.799,247.402,506.17,923.066
2023-05-13 16:00:00,4566.0,2967.823,4517.0,2997.669,4698.0,3183.253,3892.0,2978.121,200.0,705.0,1255.0,2724.0,315.0,646.0,1447.0,289.605,38.704,547.002,2603.579,19.23,248.255,507.031,953.752
2023-05-13 17:00:00,3047.0,3063.836,3038.0,3061.591,3147.0,3328.894,2557.0,3108.039,145.0,512.0,911.0,1977.0,228.0,469.0,1050.0,289.947,38.816,544.499,2593.504,19.335,240.531,491.587,968.79
2023-05-13 18:00:00,1523.0,2952.304,1537.0,2829.09,1577.0,3506.388,1264.0,3183.931,87.0,305.0,544.0,1180.0,136.0,280.0,627.0,285.949,38.114,529.659,2528.926,19.108,225.723,463.296,967.076
2023-05-13 19:00:00,446.0,2853.654,473.0,2614.444,470.0,3704.365,365.0,3270.173,34.0,121.0,216.0,468.0,54.0,111.0,248.0,279.057,36.778,506.678,2428.719,18.611,206.764,428.201,952.63
2023-05-13 20:00:00,40.0,2792.164,45.0,2451.93,44.0,3915.083,39.0,3347.736,3.0,11.0,20.0,44.0,5.0,10.0,23.0,271.069,35.117,481.293,2318.615,17.957,187.312,393.414,932.452
2023-05-13 21:00:00,0.0,2670.981,0.0,2454.168,0.0,4040.24,0.0,3285.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.655,33.49,459.284,2224.604,17.284,170.864,365.365,914.662
2023-05-13 22:00:00,0.0,2613.75,0.0,2516.449,0.0,4154.934,0.0,3248.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.948,32.213,445.173,2166.402,16.717,159.938,348.282,906.132
2023-05-13 23:00:00,0.0,2621.008,0.0,2665.34,0.0,4254.759,0.0,3217.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.29,31.487,440.419,2151.843,16.339,155.527,343.274,910.507
2023-05-14 00:00:00,0.0,2809.093,0.0,3341.776,0.0,3860.35,0.0,3471.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.229,31.35,444.203,2176.33,16.176,156.963,348.277,927.132
2023-05-14 01:00:00,0.0,2754.43,0.0,3284.343,0.0,3878.792,0.0,3554.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.734,31.681,453.082,2223.941,16.191,162.224,358.836,951.194
2023-05-14 02:00:00,0.0,2780.137,0.0,3377.465,0.0,3884.784,0.0,3622.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.511,32.011,459.108,2259.528,16.175,167.106,366.268,971.349
2023-05-14 03:00:00,0.0,2705.717,0.0,3337.382,0.0,3924.208,0.0,3495.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.726,32.492,463.966,2287.485,16.282,171.939,372.361,986.719
2023-05-14 04:00:00,0.0,2650.061,0.0,3316.3,0.0,3919.357,0.0,3344.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.946,32.679,461.287,2279.439,16.302,173.528,370.996,986.701
2023-05-14 05:00:00,7.0,2616.738,9.0,3340.672,7.0,3863.02,8.0,3208.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.602,32.444,450.391,2231.685,16.188,171.52,362.299,968.242
2023-05-14 06:00:00,308.0,2435.51,317.0,2973.073,296.0,3751.141,257.0,3623.126,13.0,47.0,84.0,183.0,21.0,43.0,97.0,222.889,31.816,433.37,2153.306,15.948,167.022,349.279,932.982
2023-05-14 07:00:00,1180.0,2288.476,1197.0,2577.983,1118.0,3584.217,959.0,4151.486,57.0,201.0,357.0,775.0,89.0,184.0,412.0,216.501,30.969,414.585,2063.991,15.646,162.276,336.975,887.04
2023-05-14 08:00:00,2637.0,2193.433,2622.0,2196.298,2505.0,3368.907,2147.0,4631.355,114.0,400.0,713.0,1546.0,178.0,367.0,821.0,213.201,30.177,399.509,1988.848,15.382,159.981,330.999,839.599
2023-05-14 09:00:00,4212.0,2192.152,4090.0,2174.368,4014.0,3077.991,3396.0,3797.181,172.0,604.0,1075.0,2333.0,269.0,554.0,1240.0,214.345,29.741,393.232,1951.597,15.266,162.474,335.878,800.661
2023-05-14 10:00:00,5470.0,2282.968,5436.0,2346.277,5084.0,2848.295,4477.0,3064.073,222.0,783.0,1394.0,3023.0,349.0,718.0,1607.0,220.488,29.896,399.026,1967.97,15.386,170.99,353.635,778.55
2023-05-14 11:00:00,6356.0,2450.852,6442.0,2676.808,5743.0,2703.486,5247.0,2547.706,261.0,917.0,1633.0,3542.0,409.0,841.0,1882.0,231.174,30.746,417.357,2041.103,15.777,185.194,383.028,777.827
2023-05-14 12:00:00,6898.0,2480.753,7108.0,2605.809,6039.0,2650.57,5713.0,2620.644,283.0,996.0,1773.0,3845.0,444.0,913.0,2043.0,244.981,32.223,445.625,2160.185,16.413,203.147,419.638,798.16
2023-05-14 13:00:00,7223.0,2592.929,7454.0,2612.193,6388.0,2696.289,5753.0,2846.349,288.0,1013.0,1803.0,3912.0,452.0,929.0,2079.0,259.799,34.092,478.704,2302.753,17.203,221.69,456.817,834.447
2023-05-14 14:00:00,7191.0,2784.65,7434.0,2684.694,6421.0,2856.183,5513.0,3178.728,275.0,968.0,1722.0,3737.0,431.0,887.0,1986.0,273.291,36.01,510.147,2440.069,18.014,237.184,487.259,878.162
2023-05-14 15:00:00,6660.0,2631.525,6900.0,2388.314,6016.0,2741.653,4930.0,3095.398,245.0,863.0,1536.0,3332.0,385.0,791.0,1771.0,283.407,37.601,533.748,2544.176,18.699,246.392,504.77,919.559
2023-05-14 16:00:00,5435.0,2526.724,5541.0,2156.203,4822.0,2684.713,4126.0,3079.838,201.0,707.0,1258.0,2729.0,315.0,648.0,1450.0,288.824,38.549,545.055,2594.787,19.132,247.283,505.8,950.144
2023-05-14 17:00:00,3730.0,2468.511,3748.0,1988.805,3252.0,2645.412,2907.0,3154.689,146.0,514.0,915.0,1985.0,229.0,471.0,1055.0,289.209,38.676,542.437,2584.2,19.238,239.549,490.311,964.78
2023-05-14 18:00:00,1912.0,2217.598,1886.0,1960.693,1629.0,2609.16,1532.0,2799.786,87.0,308.0,548.0,1189.0,137.0,282.0,632.0,285.231,37.985,527.421,2519.189,19.011,224.691,461.775,963.075
2023-05-14 19:00:00,563.0,2015.047,557.0,1948.93,469.0,2579.456,433.0,2377.384,35.0,123.0,219.0,476.0,55.0,113.0,253.0,278.33,36.653,504.232,2418.095,18.513,205.654,426.288,948.424
2023-05-14 20:00:00,50.0,1885.971,50.0,1948.778,44.0,2566.262,45.0,2003.409,3.0,12.0,21.0,46.0,5.0,11.0,25.0,270.304,34.99,478.643,2307.399,17.858,186.277,391.223,928.106
2023-05-14 21:00:00,0.0,1728.532,0.0,1759.422,0.0,2596.5,0.0,1983.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.83,33.355,456.46,2212.554,17.181,169.728,362.727,910.273
2023-05-14 22:00:00,0.0,1633.651,0.0,1638.16,0.0,2613.244,0.0,1994.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.05,32.065,442.038,2153.596,16.61,158.721,345.297,901.815
2023-05-14 23:00:00,0.0,1598.962,0.0,1588.384,0.0,2603.986,0.0,2028.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.323,31.322,437.223,2138.799,16.227,154.256,340.088,906.362
2023-05-15 00:00:00,0.0,1261.868,0.0,1397.621,0.0,2476.726,0.0,2174.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.206,31.165,440.991,2163.338,16.057,155.661,345.036,923.222
2023-05-15 01:00:00,0.0,1130.797,0.0,1263.665,0.0,2263.806,0.0,2117.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.677,31.474,449.886,2211.191,16.067,160.906,355.652,947.53
2023-05-15 02:00:00,0.0,1093.356,0.0,1148.163,0.0,2088.501,0.0,2113.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.462,31.784,455.941,2247.098,16.044,165.78,363.186,967.901
2023-05-15 03:00:00,0.0,1049.609,0.0,1006.71,0.0,2162.336,0.0,1854.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.691,32.247,461.017,2275.455,16.147,170.589,369.374,983.39
2023-05-15 04:00:00,0.0,1063.458,0.0,913.233,0.0,2256.056,0.0,1675.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.939,32.417,458.349,2267.436,16.164,172.142,368.036,983.389
2023-05-15 05:00:00,8.0,1135.275,10.0,890.635,6.0,2357.83,8.0,1574.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.625,32.171,447.451,2219.511,16.048,170.084,359.278,964.853
