,IT_NORD,IT_CNOR,IT_SARD,IT_CSUD,IT_SUD,IT_CALA,IT_SICI,IT
2023-12-14 00:00:00+01:00,15995.0,2202.0,777.0,5070.0,1559.0,527.0,1590.0,27720.0
2023-12-14 01:00:00+01:00,14978.0,2055.0,732.0,4758.0,1362.0,497.0,1462.0,25844.0
2023-12-14 02:00:00+01:00,14643.0,2014.0,710.0,4542.0,1297.0,477.0,1390.0,25073.0
2023-12-14 03:00:00+01:00,14666.0,2008.0,700.0,4468.0,1270.0,480.0,1367.0,24959.0
2023-12-14 04:00:00+01:00,14629.0,1959.0,705.0,4562.0,1259.0,500.0,1392.0,25006.0
2023-12-14 05:00:00+01:00,15768.0,2110.0,742.0,4838.0,1399.0,527.0,1465.0,26849.0
2023-12-14 06:00:00+01:00,19483.0,2549.0,857.0,5540.0,1829.0,642.0,1690.0,32590.0
2023-12-14 07:00:00+01:00,23232.0,3068.0,1007.0,6585.0,1982.0,742.0,2002.0,38618.0
2023-12-14 08:00:00+01:00,25692.0,3540.0,1085.0,7212.0,2093.0,882.0,2272.0,42776.0
2023-12-14 09:00:00+01:00,26607.0,3717.0,1140.0,7416.0,2276.0,920.0,2312.0,44388.0
2023-12-14 10:00:00+01:00,26617.0,3740.0,1110.0,7406.0,2415.0,835.0,2135.0,44258.0
2023-12-14 11:00:00+01:00,26508.0,3709.0,1057.0,7398.0,2370.0,790.0,2070.0,43902.0
2023-12-14 12:00:00+01:00,24252.0,3579.0,1010.0,7623.0,2532.0,770.0,2095.0,41861.0
2023-12-14 13:00:00+01:00,24191.0,3481.0,1002.0,7355.0,2647.0,780.0,2080.0,41536.0
2023-12-14 14:00:00+01:00,24683.0,3558.0,1065.0,7437.0,2549.0,832.0,2192.0,42316.0
2023-12-14 15:00:00+01:00,24895.0,3616.0,1027.0,7646.0,2397.0,845.0,2212.0,42638.0
2023-12-14 16:00:00+01:00,25566.0,3591.0,1025.0,7682.0,2484.0,822.0,2232.0,43402.0
2023-12-14 17:00:00+01:00,25156.0,3487.0,1087.0,7768.0,2545.0,855.0,2435.0,43333.0
2023-12-14 18:00:00+01:00,24411.0,3480.0,1120.0,7791.0,2512.0,840.0,2452.0,42606.0
2023-12-14 19:00:00+01:00,23684.0,3345.0,1142.0,7868.0,2442.0,880.0,2475.0,41836.0
2023-12-14 20:00:00+01:00,22314.0,3148.0,1132.0,7537.0,2477.0,837.0,2432.0,39877.0
2023-12-14 21:00:00+01:00,20629.0,2871.0,1062.0,7021.0,2242.0,792.0,2280.0,36897.0
2023-12-14 22:00:00+01:00,18485.0,2552.0,965.0,6467.0,2030.0,680.0,2095.0,33274.0
2023-12-14 23:00:00+01:00,16790.0,2275.0,867.0,5988.0,1695.0,585.0,1837.0,30037.0
2023-12-15 00:00:00+01:00,16030.0,2143.0,797.0,4994.0,1594.0,517.0,1565.0,27640.0
2023-12-15 01:00:00+01:00,15189.0,2020.0,747.0,4662.0,1431.0,477.0,1427.0,25953.0
2023-12-15 02:00:00+01:00,14872.0,1961.0,725.0,4431.0,1365.0,455.0,1367.0,25176.0
2023-12-15 03:00:00+01:00,14653.0,1959.0,720.0,4261.0,1453.0,445.0,1337.0,24828.0
2023-12-15 04:00:00+01:00,14685.0,2085.0,750.0,4223.0,1496.0,442.0,1365.0,25046.0
2023-12-15 05:00:00+01:00,16069.0,2167.0,765.0,4645.0,1603.0,490.0,1450.0,27189.0
2023-12-15 06:00:00+01:00,19476.0,2622.0,865.0,5407.0,1860.0,580.0,1655.0,32465.0
2023-12-15 07:00:00+01:00,23109.0,3161.0,995.0,6236.0,2203.0,682.0,1902.0,38288.0
2023-12-15 08:00:00+01:00,24960.0,3555.0,1065.0,6944.0,2337.0,810.0,2107.0,41778.0
2023-12-15 09:00:00+01:00,25174.0,3712.0,1097.0,7213.0,2300.0,800.0,2155.0,42451.0
2023-12-15 10:00:00+01:00,24585.0,3688.0,1062.0,7158.0,2318.0,787.0,2107.0,41705.0
2023-12-15 11:00:00+01:00,24036.0,3709.0,1017.0,7102.0,2269.0,777.0,2015.0,40925.0
2023-12-15 12:00:00+01:00,22500.0,3498.0,995.0,6925.0,2314.0,772.0,2020.0,39024.0
2023-12-15 13:00:00+01:00,22577.0,3429.0,1007.0,6787.0,2303.0,762.0,2020.0,38885.0
2023-12-15 14:00:00+01:00,23396.0,3544.0,977.0,6836.0,2233.0,750.0,2000.0,39736.0
2023-12-15 15:00:00+01:00,23731.0,3560.0,1005.0,6986.0,2301.0,750.0,2127.0,40460.0
2023-12-15 16:00:00+01:00,24371.0,3658.0,1042.0,7216.0,2467.0,792.0,2132.0,41678.0
2023-12-15 17:00:00+01:00,24533.0,3681.0,1100.0,7569.0,2615.0,820.0,2290.0,42608.0
2023-12-15 18:00:00+01:00,23988.0,3576.0,1117.0,7580.0,2575.0,835.0,2310.0,41981.0
2023-12-15 19:00:00+01:00,23176.0,3486.0,1130.0,7607.0,2563.0,840.0,2367.0,41169.0
2023-12-15 20:00:00+01:00,21683.0,3253.0,1110.0,7321.0,2440.0,810.0,2327.0,38944.0
2023-12-15 21:00:00+01:00,20052.0,2967.0,1045.0,6705.0,2335.0,765.0,2177.0,36046.0
2023-12-15 22:00:00+01:00,18298.0,2631.0,962.0,6080.0,2161.0,672.0,1990.0,32794.0
2023-12-15 23:00:00+01:00,16938.0,2354.0,870.0,5425.0,1936.0,585.0,1777.0,29885.0
2023-12-16 00:00:00+01:00,15195.0,2173.0,775.0,4489.0,2303.0,440.0,1650.0,27025.0
2023-12-16 01:00:00+01:00,14569.0,1992.0,730.0,4091.0,2104.0,350.0,1532.0,25368.0
2023-12-16 02:00:00+01:00,13790.0,1917.0,705.0,4039.0,1952.0,360.0,1475.0,24238.0
2023-12-16 03:00:00+01:00,13429.0,1885.0,690.0,3974.0,1828.0,345.0,1452.0,23603.0
2023-12-16 04:00:00+01:00,13887.0,1901.0,697.0,4070.0,1633.0,407.0,1407.0,24002.0
2023-12-16 05:00:00+01:00,14510.0,1961.0,727.0,4191.0,1669.0,432.0,1470.0,24960.0
2023-12-16 06:00:00+01:00,15989.0,2209.0,810.0,4620.0,1830.0,490.0,1607.0,27555.0
2023-12-16 07:00:00+01:00,17965.0,2480.0,905.0,5139.0,1958.0,605.0,1780.0,30832.0
2023-12-16 08:00:00+01:00,18934.0,2727.0,977.0,5713.0,2112.0,702.0,2047.0,33212.0
2023-12-16 09:00:00+01:00,19151.0,2931.0,1035.0,6152.0,2177.0,770.0,2210.0,34426.0
2023-12-16 10:00:00+01:00,18642.0,2897.0,1010.0,6106.0,2259.0,757.0,2225.0,33896.0
2023-12-16 11:00:00+01:00,17712.0,2812.0,940.0,5858.0,2226.0,755.0,2237.0,32540.0
2023-12-16 12:00:00+01:00,16640.0,2665.0,947.0,5823.0,2188.0,737.0,2160.0,31160.0
2023-12-16 13:00:00+01:00,15891.0,2572.0,922.0,5741.0,1977.0,710.0,2137.0,29950.0
2023-12-16 14:00:00+01:00,15740.0,2502.0,922.0,5705.0,1956.0,722.0,2170.0,29717.0
2023-12-16 15:00:00+01:00,16192.0,2507.0,920.0,5775.0,2014.0,710.0,2100.0,30218.0
2023-12-16 16:00:00+01:00,16763.0,2578.0,945.0,5963.0,2239.0,757.0,2195.0,31440.0
2023-12-16 17:00:00+01:00,18191.0,2791.0,1040.0,6535.0,2367.0,815.0,2312.0,34051.0
2023-12-16 18:00:00+01:00,18911.0,2857.0,1080.0,6603.0,2515.0,802.0,2352.0,35120.0
2023-12-16 19:00:00+01:00,18899.0,2919.0,1107.0,6721.0,2585.0,810.0,2405.0,35446.0
2023-12-16 20:00:00+01:00,17900.0,2791.0,1090.0,6480.0,2594.0,795.0,2357.0,34007.0
2023-12-16 21:00:00+01:00,16859.0,2561.0,1035.0,6017.0,2382.0,747.0,2187.0,31788.0
2023-12-16 22:00:00+01:00,15627.0,2345.0,957.0,5521.0,2203.0,660.0,2017.0,29330.0
2023-12-16 23:00:00+01:00,14465.0,2149.0,862.0,4974.0,2149.0,562.0,1835.0,26996.0
2023-12-17 00:00:00+01:00,13843.0,1925.0,815.0,4855.0,1672.0,535.0,1615.0,25260.0
2023-12-17 01:00:00+01:00,12939.0,1819.0,767.0,4539.0,1506.0,477.0,1492.0,23539.0
2023-12-17 02:00:00+01:00,12469.0,1728.0,735.0,4285.0,1428.0,442.0,1405.0,22492.0
2023-12-17 03:00:00+01:00,12207.0,1689.0,720.0,4151.0,1398.0,417.0,1365.0,21947.0
2023-12-17 04:00:00+01:00,11883.0,1684.0,735.0,3992.0,1436.0,392.0,1355.0,21477.0
2023-12-17 05:00:00+01:00,12031.0,1693.0,752.0,4099.0,1452.0,415.0,1375.0,21817.0
2023-12-17 06:00:00+01:00,12887.0,1773.0,792.0,4283.0,1543.0,452.0,1432.0,23162.0
2023-12-17 07:00:00+01:00,13638.0,1901.0,832.0,4456.0,1699.0,475.0,1522.0,24523.0
2023-12-17 08:00:00+01:00,14350.0,2121.0,910.0,4869.0,1911.0,597.0,1807.0,26565.0
2023-12-17 09:00:00+01:00,14967.0,2436.0,980.0,5435.0,2114.0,682.0,2027.0,28641.0
2023-12-17 10:00:00+01:00,15023.0,2579.0,970.0,5577.0,1917.0,695.0,2062.0,28823.0
2023-12-17 11:00:00+01:00,14928.0,2559.0,972.0,5657.0,1917.0,702.0,2015.0,28750.0
2023-12-17 12:00:00+01:00,14824.0,2465.0,940.0,5530.0,2135.0,677.0,1957.0,28528.0
2023-12-17 13:00:00+01:00,14056.0,2392.0,970.0,5390.0,2203.0,682.0,1962.0,27655.0
2023-12-17 14:00:00+01:00,14057.0,2365.0,920.0,5240.0,2061.0,667.0,1922.0,27232.0
2023-12-17 15:00:00+01:00,14672.0,2318.0,907.0,5271.0,1987.0,652.0,1885.0,27692.0
2023-12-17 16:00:00+01:00,15555.0,2347.0,922.0,5451.0,2102.0,657.0,1892.0,28926.0
2023-12-17 17:00:00+01:00,17127.0,2531.0,1000.0,5986.0,2282.0,727.0,2052.0,31705.0
2023-12-17 18:00:00+01:00,17875.0,2632.0,1045.0,6202.0,2304.0,730.0,2107.0,32895.0
2023-12-17 19:00:00+01:00,18235.0,2765.0,1082.0,6388.0,2336.0,747.0,2180.0,33733.0
2023-12-17 20:00:00+01:00,17519.0,2670.0,1090.0,6301.0,2302.0,757.0,2202.0,32841.0
2023-12-17 21:00:00+01:00,16485.0,2500.0,1037.0,6017.0,2178.0,717.0,2097.0,31031.0
2023-12-17 22:00:00+01:00,15376.0,2310.0,960.0,5605.0,1972.0,665.0,1952.0,28840.0
2023-12-17 23:00:00+01:00,13970.0,2074.0,872.0,5061.0,1761.0,577.0,1752.0,26067.0
2023-12-18 00:00:00+01:00,12943.0,1890.0,772.0,4391.0,1615.0,487.0,1560.0,23658.0
2023-12-18 01:00:00+01:00,12439.0,1809.0,722.0,4145.0,1391.0,442.0,1415.0,22363.0
2023-12-18 02:00:00+01:00,12273.0,1749.0,705.0,4093.0,1211.0,432.0,1340.0,21803.0
2023-12-18 03:00:00+01:00,12192.0,1738.0,697.0,4011.0,1205.0,427.0,1317.0,21587.0
2023-12-18 04:00:00+01:00,12564.0,1774.0,700.0,4051.0,1234.0,435.0,1337.0,22095.0
2023-12-18 05:00:00+01:00,14058.0,1939.0,737.0,4349.0,1335.0,470.0,1427.0,24315.0
2023-12-18 06:00:00+01:00,17847.0,2441.0,855.0,5182.0,1633.0,550.0,1662.0,30170.0
2023-12-18 07:00:00+01:00,22078.0,3049.0,1000.0,6236.0,1973.0,660.0,1872.0,36868.0
2023-12-18 08:00:00+01:00,24889.0,3539.0,1072.0,6889.0,2351.0,717.0,2102.0,41559.0
2023-12-18 09:00:00+01:00,25357.0,3693.0,1080.0,7095.0,2545.0,745.0,2187.0,42702.0
2023-12-18 10:00:00+01:00,24875.0,3670.0,1057.0,7042.0,2409.0,737.0,2162.0,41952.0
2023-12-18 11:00:00+01:00,24434.0,3572.0,1032.0,6885.0,2282.0,697.0,2140.0,41042.0
2023-12-18 12:00:00+01:00,22690.0,3397.0,1007.0,6844.0,2223.0,692.0,2087.0,38940.0
2023-12-18 13:00:00+01:00,22713.0,3344.0,990.0,6799.0,2155.0,687.0,2135.0,38823.0
2023-12-18 14:00:00+01:00,23457.0,3500.0,975.0,6958.0,2205.0,727.0,2250.0,40072.0
2023-12-18 15:00:00+01:00,24117.0,3577.0,1032.0,7054.0,2369.0,762.0,2212.0,41123.0
2023-12-18 16:00:00+01:00,24721.0,3693.0,1072.0,7236.0,2512.0,805.0,2265.0,42304.0
2023-12-18 17:00:00+01:00,24874.0,3713.0,1140.0,7550.0,2628.0,842.0,2382.0,43129.0
2023-12-18 18:00:00+01:00,24192.0,3612.0,1165.0,7595.0,2610.0,867.0,2447.0,42488.0
2023-12-18 19:00:00+01:00,23517.0,3496.0,1185.0,7575.0,2626.0,902.0,2530.0,41831.0
2023-12-18 20:00:00+01:00,22294.0,3295.0,1165.0,7274.0,2596.0,872.0,2505.0,40001.0
2023-12-18 21:00:00+01:00,20572.0,3049.0,1085.0,6813.0,2421.0,787.0,2347.0,37074.0
2023-12-18 22:00:00+01:00,18555.0,2709.0,982.0,6183.0,2198.0,695.0,2127.0,33449.0
2023-12-18 23:00:00+01:00,16986.0,2431.0,887.0,5530.0,1918.0,622.0,1862.0,30236.0
2023-12-19 00:00:00+01:00,14927.0,2136.0,800.0,4856.0,1574.0,540.0,1657.0,26490.0
2023-12-19 01:00:00+01:00,14295.0,1995.0,732.0,4540.0,1436.0,485.0,1522.0,25005.0
2023-12-19 02:00:00+01:00,13878.0,1934.0,707.0,4343.0,1346.0,467.0,1452.0,24127.0
2023-12-19 03:00:00+01:00,13683.0,1920.0,710.0,4285.0,1328.0,460.0,1422.0,23808.0
2023-12-19 04:00:00+01:00,13852.0,1955.0,705.0,4323.0,1346.0,470.0,1432.0,24083.0
2023-12-19 05:00:00+01:00,15145.0,2107.0,742.0,4654.0,1389.0,507.0,1515.0,26059.0
2023-12-19 06:00:00+01:00,19088.0,2581.0,852.0,5510.0,1717.0,585.0,1747.0,32080.0
2023-12-19 07:00:00+01:00,22857.0,3161.0,1055.0,6522.0,2031.0,665.0,2052.0,38343.0
2023-12-19 08:00:00+01:00,25206.0,3624.0,1112.0,7182.0,2230.0,702.0,2200.0,42256.0
2023-12-19 09:00:00+01:00,25328.0,3778.0,1080.0,7468.0,2354.0,705.0,2215.0,42928.0
2023-12-19 10:00:00+01:00,24636.0,3742.0,1020.0,7251.0,2331.0,675.0,2172.0,41827.0
2023-12-19 11:00:00+01:00,23996.0,3645.0,992.0,7032.0,2334.0,647.0,2120.0,40766.0
2023-12-19 12:00:00+01:00,22622.0,3470.0,945.0,6830.0,2319.0,635.0,2077.0,38898.0
2023-12-19 13:00:00+01:00,22542.0,3415.0,955.0,6671.0,2288.0,632.0,2022.0,38525.0
2023-12-19 14:00:00+01:00,23379.0,3560.0,972.0,6967.0,2239.0,697.0,2065.0,39879.0
2023-12-19 15:00:00+01:00,24027.0,3629.0,997.0,7043.0,2269.0,775.0,2197.0,40937.0
2023-12-19 16:00:00+01:00,24606.0,3699.0,1032.0,7264.0,2387.0,802.0,2307.0,42097.0
2023-12-19 17:00:00+01:00,24541.0,3680.0,1102.0,7549.0,2533.0,855.0,2457.0,42717.0
2023-12-19 18:00:00+01:00,23970.0,3593.0,1140.0,7497.0,2654.0,860.0,2505.0,42219.0
2023-12-19 19:00:00+01:00,23343.0,3505.0,1170.0,7546.0,2641.0,877.0,2560.0,41642.0
2023-12-19 20:00:00+01:00,21821.0,3281.0,1155.0,7245.0,2595.0,850.0,2522.0,39469.0
2023-12-19 21:00:00+01:00,20132.0,3044.0,1090.0,6729.0,2382.0,812.0,2360.0,36549.0
2023-12-19 22:00:00+01:00,18189.0,2734.0,997.0,6126.0,2170.0,715.0,2145.0,33076.0
2023-12-19 23:00:00+01:00,16503.0,2426.0,882.0,5567.0,1845.0,622.0,1890.0,29735.0
2023-12-20 00:00:00+01:00,15615.0,2247.0,807.0,4950.0,1691.0,490.0,1682.0,27482.0
2023-12-20 01:00:00+01:00,14849.0,2114.0,742.0,4553.0,1534.0,447.0,1530.0,25769.0
2023-12-20 02:00:00+01:00,14376.0,2067.0,712.0,4319.0,1486.0,417.0,1457.0,24834.0
2023-12-20 03:00:00+01:00,14309.0,2059.0,707.0,4212.0,1453.0,412.0,1430.0,24582.0
2023-12-20 04:00:00+01:00,14541.0,2047.0,717.0,4248.0,1450.0,445.0,1457.0,24905.0
2023-12-20 05:00:00+01:00,15695.0,2200.0,767.0,4512.0,1573.0,505.0,1550.0,26802.0
2023-12-20 06:00:00+01:00,19154.0,2689.0,897.0,5356.0,1901.0,612.0,1802.0,32411.0
2023-12-20 07:00:00+01:00,22936.0,3317.0,1085.0,6424.0,2165.0,752.0,2122.0,38801.0
2023-12-20 08:00:00+01:00,25067.0,3755.0,1170.0,7159.0,2267.0,910.0,2475.0,42803.0
2023-12-20 09:00:00+01:00,25057.0,3821.0,1175.0,7356.0,2367.0,877.0,2555.0,43208.0
2023-12-20 10:00:00+01:00,24119.0,3738.0,1122.0,7108.0,2338.0,775.0,2307.0,41507.0
2023-12-20 11:00:00+01:00,23615.0,3629.0,1057.0,6764.0,2269.0,720.0,2142.0,40196.0
2023-12-20 12:00:00+01:00,21889.0,3494.0,1015.0,6694.0,2194.0,712.0,2142.0,38140.0
2023-12-20 13:00:00+01:00,21877.0,3459.0,1020.0,6689.0,2149.0,742.0,2170.0,38106.0
2023-12-20 14:00:00+01:00,22686.0,3623.0,1075.0,6828.0,2213.0,750.0,2190.0,39365.0
2023-12-20 15:00:00+01:00,23409.0,3743.0,1067.0,6956.0,2258.0,817.0,2365.0,40615.0
2023-12-20 16:00:00+01:00,23883.0,3724.0,1085.0,7188.0,2474.0,860.0,2390.0,41604.0
2023-12-20 17:00:00+01:00,23502.0,3682.0,1145.0,7497.0,2778.0,900.0,2537.0,42041.0
2023-12-20 18:00:00+01:00,23123.0,3612.0,1162.0,7443.0,2651.0,882.0,2545.0,41418.0
2023-12-20 19:00:00+01:00,22441.0,3546.0,1187.0,7443.0,2716.0,900.0,2625.0,40858.0
2023-12-20 20:00:00+01:00,21193.0,3318.0,1145.0,7113.0,2617.0,852.0,2590.0,38828.0
2023-12-20 21:00:00+01:00,19621.0,3091.0,1070.0,6625.0,2491.0,802.0,2422.0,36122.0
2023-12-20 22:00:00+01:00,17487.0,2758.0,987.0,5973.0,2279.0,710.0,2245.0,32439.0
2023-12-20 23:00:00+01:00,15901.0,2485.0,882.0,5386.0,1985.0,595.0,1927.0,29161.0
2023-12-21 00:00:00+01:00,14950.0,2186.0,830.0,4614.0,1740.0,512.0,1695.0,26527.0
2023-12-21 01:00:00+01:00,14121.0,2095.0,777.0,4280.0,1563.0,460.0,1550.0,24846.0
2023-12-21 02:00:00+01:00,13757.0,2020.0,742.0,4126.0,1469.0,432.0,1497.0,24043.0
2023-12-21 03:00:00+01:00,13649.0,1994.0,730.0,4024.0,1445.0,420.0,1462.0,23724.0
2023-12-21 04:00:00+01:00,13753.0,1985.0,780.0,4101.0,1586.0,432.0,1507.0,24144.0
2023-12-21 05:00:00+01:00,14834.0,2073.0,802.0,4494.0,1631.0,467.0,1595.0,25896.0
2023-12-21 06:00:00+01:00,18191.0,2560.0,927.0,5228.0,1885.0,620.0,1835.0,31246.0
2023-12-21 07:00:00+01:00,21792.0,3159.0,1125.0,6147.0,2328.0,710.0,2110.0,37371.0
2023-12-21 08:00:00+01:00,24066.0,3545.0,1200.0,6772.0,2595.0,840.0,2330.0,41348.0
2023-12-21 09:00:00+01:00,24571.0,3643.0,1297.0,7226.0,2680.0,872.0,2375.0,42664.0
2023-12-21 10:00:00+01:00,23767.0,3595.0,1260.0,7090.0,2457.0,822.0,2137.0,41128.0
2023-12-21 11:00:00+01:00,23443.0,3647.0,1105.0,7058.0,2086.0,902.0,2212.0,40453.0
2023-12-21 12:00:00+01:00,21242.0,3368.0,1127.0,6545.0,2195.0,892.0,2315.0,37684.0
2023-12-21 13:00:00+01:00,21052.0,3444.0,1230.0,6419.0,2056.0,922.0,2422.0,37545.0
2023-12-21 14:00:00+01:00,21538.0,3468.0,1215.0,6371.0,2179.0,1005.0,2550.0,38326.0
2023-12-21 15:00:00+01:00,22184.0,3389.0,1190.0,6410.0,2338.0,950.0,2515.0,38976.0
2023-12-21 16:00:00+01:00,22838.0,3573.0,1202.0,6940.0,2520.0,917.0,2420.0,40410.0
2023-12-21 17:00:00+01:00,23057.0,3676.0,1250.0,7369.0,2510.0,1050.0,2510.0,41422.0
2023-12-21 18:00:00+01:00,22503.0,3480.0,1255.0,7211.0,2931.0,955.0,2585.0,40920.0
2023-12-21 19:00:00+01:00,21966.0,3418.0,1285.0,7220.0,2944.0,965.0,2642.0,40440.0
2023-12-21 20:00:00+01:00,20693.0,3195.0,1272.0,6912.0,2896.0,947.0,2615.0,38530.0
2023-12-21 21:00:00+01:00,19229.0,2957.0,1210.0,6425.0,2622.0,905.0,2452.0,35800.0
2023-12-21 22:00:00+01:00,17298.0,2689.0,1117.0,5887.0,2362.0,845.0,2252.0,32450.0
2023-12-21 23:00:00+01:00,15722.0,2341.0,1005.0,5261.0,2167.0,672.0,1997.0,29165.0
2023-12-22 00:00:00+01:00,14666.0,2112.0,792.0,4801.0,1691.0,520.0,1690.0,26272.0
2023-12-22 01:00:00+01:00,13734.0,1980.0,737.0,4350.0,1530.0,440.0,1545.0,24316.0
2023-12-22 02:00:00+01:00,13346.0,1948.0,725.0,4215.0,1422.0,420.0,1442.0,23518.0
2023-12-22 03:00:00+01:00,13199.0,1929.0,707.0,4111.0,1424.0,410.0,1415.0,23195.0
2023-12-22 04:00:00+01:00,13255.0,1953.0,710.0,4244.0,1351.0,412.0,1435.0,23360.0
2023-12-22 05:00:00+01:00,14124.0,2049.0,750.0,4470.0,1461.0,435.0,1517.0,24806.0
2023-12-22 06:00:00+01:00,16921.0,2449.0,887.0,5183.0,1654.0,567.0,1735.0,29396.0
2023-12-22 07:00:00+01:00,20480.0,2926.0,1065.0,6072.0,1907.0,682.0,2045.0,35177.0
2023-12-22 08:00:00+01:00,22261.0,3311.0,1152.0,6543.0,2094.0,792.0,2212.0,38365.0
2023-12-22 09:00:00+01:00,22582.0,3458.0,1162.0,6778.0,2134.0,785.0,2282.0,39181.0
2023-12-22 10:00:00+01:00,21936.0,3375.0,1092.0,6646.0,2143.0,730.0,2182.0,38104.0
2023-12-22 11:00:00+01:00,21911.0,3240.0,980.0,6376.0,2082.0,702.0,2080.0,37371.0
2023-12-22 12:00:00+01:00,20492.0,3103.0,995.0,6319.0,2039.0,700.0,2067.0,35715.0
2023-12-22 13:00:00+01:00,20266.0,3123.0,1007.0,6239.0,1976.0,712.0,2067.0,35390.0
2023-12-22 14:00:00+01:00,20132.0,3246.0,1035.0,6486.0,2047.0,765.0,2157.0,35868.0
2023-12-22 15:00:00+01:00,20204.0,3267.0,1032.0,6615.0,2073.0,770.0,2207.0,36168.0
2023-12-22 16:00:00+01:00,20600.0,3334.0,1057.0,6746.0,2207.0,797.0,2255.0,36996.0
2023-12-22 17:00:00+01:00,20830.0,3438.0,1135.0,7036.0,2352.0,867.0,2405.0,38063.0
2023-12-22 18:00:00+01:00,20630.0,3408.0,1160.0,7106.0,2345.0,867.0,2435.0,37951.0
2023-12-22 19:00:00+01:00,20117.0,3333.0,1172.0,7132.0,2355.0,847.0,2490.0,37446.0
2023-12-22 20:00:00+01:00,18909.0,3129.0,1147.0,6856.0,2319.0,840.0,2470.0,35670.0
2023-12-22 21:00:00+01:00,17588.0,2885.0,1092.0,6349.0,2162.0,797.0,2325.0,33198.0
2023-12-22 22:00:00+01:00,16047.0,2515.0,1010.0,5821.0,1986.0,730.0,2132.0,30241.0
2023-12-22 23:00:00+01:00,14538.0,2196.0,910.0,5121.0,1887.0,602.0,1910.0,27164.0
2023-12-23 00:00:00+01:00,12231.0,2157.0,792.0,4766.0,1585.0,587.0,1740.0,23858.0
2023-12-23 01:00:00+01:00,11419.0,2040.0,712.0,4345.0,1457.0,562.0,1602.0,22137.0
2023-12-23 02:00:00+01:00,11029.0,2041.0,685.0,4135.0,1325.0,547.0,1522.0,21284.0
2023-12-23 03:00:00+01:00,10900.0,1988.0,682.0,4065.0,1292.0,517.0,1492.0,20936.0
2023-12-23 04:00:00+01:00,11049.0,1868.0,695.0,3832.0,1399.0,490.0,1420.0,20753.0
2023-12-23 05:00:00+01:00,11424.0,1914.0,730.0,3980.0,1481.0,510.0,1475.0,21514.0
2023-12-23 06:00:00+01:00,12710.0,2048.0,820.0,4293.0,1696.0,565.0,1617.0,23749.0
2023-12-23 07:00:00+01:00,14002.0,2265.0,922.0,4613.0,1943.0,617.0,1810.0,26172.0
2023-12-23 08:00:00+01:00,14663.0,2421.0,1002.0,5116.0,2129.0,682.0,2022.0,28035.0
2023-12-23 09:00:00+01:00,14951.0,2545.0,1010.0,5389.0,2146.0,697.0,2125.0,28863.0
2023-12-23 10:00:00+01:00,14491.0,2489.0,987.0,5336.0,2017.0,710.0,2035.0,28065.0
2023-12-23 11:00:00+01:00,14022.0,2406.0,965.0,5189.0,1921.0,692.0,1967.0,27162.0
2023-12-23 12:00:00+01:00,13438.0,2304.0,965.0,5013.0,1949.0,675.0,1962.0,26306.0
2023-12-23 13:00:00+01:00,13095.0,2246.0,947.0,4939.0,1926.0,682.0,1957.0,25792.0
2023-12-23 14:00:00+01:00,13306.0,2268.0,945.0,5087.0,1855.0,727.0,2052.0,26240.0
2023-12-23 15:00:00+01:00,13533.0,2298.0,960.0,5261.0,1874.0,717.0,2052.0,26695.0
2023-12-23 16:00:00+01:00,14177.0,2357.0,985.0,5512.0,1978.0,737.0,2105.0,27851.0
2023-12-23 17:00:00+01:00,15519.0,2523.0,1070.0,6037.0,2170.0,797.0,2300.0,30416.0
2023-12-23 18:00:00+01:00,15997.0,2687.0,1092.0,6148.0,2261.0,810.0,2340.0,31335.0
2023-12-23 19:00:00+01:00,16038.0,2741.0,1077.0,6160.0,2350.0,832.0,2382.0,31580.0
2023-12-23 20:00:00+01:00,14922.0,2562.0,1065.0,5917.0,2286.0,817.0,2325.0,29894.0
2023-12-23 21:00:00+01:00,13950.0,2353.0,1005.0,5477.0,2141.0,765.0,2170.0,27861.0
2023-12-23 22:00:00+01:00,12845.0,2147.0,927.0,5016.0,1994.0,677.0,2005.0,25611.0
2023-12-23 23:00:00+01:00,11635.0,1962.0,862.0,4663.0,1783.0,630.0,1882.0,23417.0
2023-12-24 00:00:00+01:00,10503.0,1680.0,812.0,4208.0,1762.0,512.0,1732.0,21209.0
2023-12-24 01:00:00+01:00,9671.0,1572.0,755.0,3985.0,1556.0,467.0,1655.0,19661.0
2023-12-24 02:00:00+01:00,9207.0,1519.0,705.0,3780.0,1322.0,450.0,1507.0,18490.0
2023-12-24 03:00:00+01:00,8984.0,1533.0,685.0,3674.0,1290.0,447.0,1477.0,18090.0
2023-12-24 04:00:00+01:00,8937.0,1496.0,690.0,3628.0,1266.0,445.0,1415.0,17877.0
2023-12-24 05:00:00+01:00,9192.0,1521.0,710.0,3677.0,1350.0,457.0,1442.0,18349.0
2023-12-24 06:00:00+01:00,9883.0,1592.0,745.0,3913.0,1474.0,460.0,1485.0,19552.0
2023-12-24 07:00:00+01:00,10769.0,1668.0,795.0,4223.0,1676.0,490.0,1545.0,21166.0
2023-12-24 08:00:00+01:00,11451.0,1817.0,862.0,4457.0,1909.0,565.0,1790.0,22851.0
2023-12-24 09:00:00+01:00,11635.0,2001.0,972.0,4879.0,2006.0,625.0,1930.0,24048.0
2023-12-24 10:00:00+01:00,11292.0,2048.0,1035.0,4791.0,1918.0,625.0,1940.0,23649.0
